cui,pretty_name,types,ID,LABEL,source,Count
C0025309,Meningoencephalitis,['Disease or Syndrome'],MENINGOENCEPHALITIS,MENINGOENCEPHALITIS,Admission,
C0032227,Pleural effusion (disorder),['Disease or Syndrome'],COMPLETE LEFT PLEURAL EFFUSION,COMPLETE LEFT PLEURAL EFFUSION,Admission,
C0020312,Hydrothorax,['Disease or Syndrome'],HYDROTHORAX,HYDROTHORAX,Admission,
C0026975,Myelitis,['Disease or Syndrome'],MYELITIS,MYELITIS,Admission,
C0242184,Hypoxia,['Pathologic Function'],OVERDOSE/HYPOXIA,OVERDOSE/HYPOXIA,Admission,
C2674383,Cerebellar stroke,['Disease or Syndrome'],CEREBELLAR MASS VERSUS STROKE,CEREBELLAR MASS VERSUS STROKE,Admission,
C0270629,Epidural Abscess,['Disease or Syndrome'],EPIDURAL HAMATOMA,EPIDURAL HAMATOMA,Admission,
C0085119,Foot Ulcer,['Disease or Syndrome'],DM FOOT ULCER,DM FOOT ULCER,Admission,
C0340647,Distal aortic dissection,['Disease or Syndrome'],AORTIC DISSECTION TYPE B,AORTIC DISSECTION TYPE B,Admission,
C0022660,"Kidney Failure, Acute",['Disease or Syndrome'],"ARF, UROSEPSIS","ARF, UROSEPSIS",Admission,
C1301836,Falling injury,['Injury or Poisoning'],S/P FALL-HEAD INJURY,S/P FALL-HEAD INJURY,Admission,
C4076340,Non immune hydrops in newborn,['Disease or Syndrome'],HYDRO HEPHROSIS,HYDRO HEPHROSIS,Admission,
C0038525,Subarachnoid Hemorrhage,['Disease or Syndrome'],S/P PEDESTRIAN STRUCK-SUBARACHNOID HEMORRHAGE,S/P PEDESTRIAN STRUCK-SUBARACHNOID HEMORRHAGE,Admission,
C0578496,Post-renal renal failure,['Disease or Syndrome'],"CHEST PAIN,RENAL FAILURE","CHEST PAIN,RENAL FAILURE",Admission,
C0008340,Choledochal Cyst,['Congenital Abnormality'],CHOLEDOCHAL CYST,CHOLEDOCHAL CYST,Admission,
C0027051,Myocardial Infarction,['Disease or Syndrome'],R/O MYOCARDIAL INFARCTION-CHF EXACERBATION,R/O MYOCARDIAL INFARCTION-CHF EXACERBATION,Admission,
C0428830,Coronary graft stenosis,['Disease or Syndrome'],"CAD, AORTIC STENOSIS\CORONARY ARTERY BYPASS GRAFT","CAD, AORTIC STENOSIS\CORONARY ARTERY BYPASS GRAFT",Admission,
C0027498,Nausea and vomiting,['Sign or Symptom'],"NAUSEA/VOMITING,S/P TRANSPLANT","NAUSEA/VOMITING,S/P TRANSPLANT",Admission,
C0740406,Incarcerated hernia,['Acquired Abnormality'],INCARCERATED VENTRAL HERNIA,INCARCERATED VENTRAL HERNIA,Admission,
C0425029,Severe disablement allowance,['Finding'],RIGHT PARACOSTASL TUMOR/SDA,RIGHT PARACOSTASL TUMOR/SDA,Admission,
C0442739,No status change,['Finding'], MENTAL STATUS CHANGES, MENTAL STATUS CHANGES,Admission,
C0000737,Abdominal Pain,['Sign or Symptom'],ABDOMINAL PAIN',ABDOMINAL PAIN',Admission,
C0264700,Acute Inferior Myocardial Infarction,['Disease or Syndrome'],ACUTE INFERIOR MI,ACUTE INFERIOR MI,Admission,
C0451764,Kidney transplant failure and rejection,['Pathologic Function'],KIDNEY TRANSPLANT REJECTION,KIDNEY TRANSPLANT REJECTION,Admission,
C0039240,Supraventricular tachycardia,['Disease or Syndrome'],S/P SVT,S/P SVT,Admission,
C4707243,Familial thoracic aortic aneurysm and aortic dissection,['Disease or Syndrome'],THORACIC AORTIC DISSECTION/SDA,THORACIC AORTIC DISSECTION/SDA,Admission,
C4543322,Acute nontraumatic subdural hemorrhage,['Disease or Syndrome'],"ACUTE SUBDURAL HE,ATOMA","ACUTE SUBDURAL HE,ATOMA",Admission,
C0042928,Vocal Cord Paralysis,['Disease or Syndrome'],LEFT VOCAL CORD PARALYSIS\LARYNGOSCOPY DIRECT,LEFT VOCAL CORD PARALYSIS\LARYNGOSCOPY DIRECT,Admission,
C5566601,Post-traumatic epiphyseal arrest,['Pathologic Function'],POST ARREST,POST ARREST,Admission,
C0038525,Subarachnoid Hemorrhage,['Disease or Syndrome'],SUBARACHNOID HEMORRAGE,SUBARACHNOID HEMORRAGE,Admission,
C0340289,New onset angina,['Disease or Syndrome'],NEW ONSET DIABETES,NEW ONSET DIABETES,Admission,
C0032453,"Polychondritis, Relapsing",['Disease or Syndrome'],POLYCHONDRITIS,POLYCHONDRITIS,Admission,
C1321013,Hydration status,['Finding'],PREOP HYDRATION,PREOP HYDRATION,Admission,
C0556404,Groin injector,['Finding'],FEMORAL GROIN DVT,FEMORAL GROIN DVT,Admission,
C0022660,"Kidney Failure, Acute",['Disease or Syndrome'],"ACUTE RENAL FAILURE, UREMIC SYNDROME","ACUTE RENAL FAILURE, UREMIC SYNDROME",Admission,
C0015970,Fever of Unknown Origin,['Sign or Symptom'],"S/P R. LOBECTOMY,FEVER OF UNKNOWN ORIGIN","S/P R. LOBECTOMY,FEVER OF UNKNOWN ORIGIN",Admission,
C0243026,Sepsis,['Disease or Syndrome'],SEPSIS/FEVER,SEPSIS/FEVER,Admission,
C0745961,Cellulitis of lower leg,['Disease or Syndrome'],CELLULITIS RIGHT LEG,CELLULITIS RIGHT LEG,Admission,
C0155742,Aneurysm of renal artery,['Anatomical Abnormality'],SUPER RENAL ANEURYSM/SDA,SUPER RENAL ANEURYSM/SDA,Admission,
C0151791,"Nausea, vomiting and diarrhea",['Sign or Symptom'],"NAUSEA,VOMITING,DIARRHEA","NAUSEA,VOMITING,DIARRHEA",Admission,
C0238434,"Epidural Abscess, Spinal",['Disease or Syndrome'],SPINAL ABSCESS,SPINAL ABSCESS,Admission,
C2316693,Transient altered mental status,['Mental or Behavioral Dysfunction'],FEVER-ALTERED MENTAL STATUS,FEVER-ALTERED MENTAL STATUS,Admission,
C4074915,Coronary arteriosclerosis following coronary artery bypass graft,['Disease or Syndrome'],CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT WITH MVR ,CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT WITH MVR ,Admission,
C0003507,Aortic Valve Stenosis,['Pathologic Function'],"AFIB, AORTIC STENOSIS","AFIB, AORTIC STENOSIS",Admission,
C0243026,Sepsis,['Disease or Syndrome'],"ABSCESS,SEPSIS","ABSCESS,SEPSIS",Admission,
C0014591,Epistaxis,['Pathologic Function'],NOSE BLEED,NOSE BLEED,Admission,
C0859903,Burst fracture,['Injury or Poisoning'],"S/P FALL,L2 BURST FX","S/P FALL,L2 BURST FX",Admission,
C1276061,Acute non-ST segment elevation myocardial infarction (disorder),['Disease or Syndrome'],MI ST ELEVATION,MI ST ELEVATION,Admission,
C0205160,Negative,['Finding'],RULE OUT MYCARDIAL INFRACTION,RULE OUT MYCARDIAL INFRACTION,Admission,
C0221023,Cyclic neutropenia,['Disease or Syndrome'], NEUTROPENIA, NEUTROPENIA,Admission,
C0026766,Multiple Organ Failure,['Disease or Syndrome'],MULTISYSTEM ORGAN FAILURE,MULTISYSTEM ORGAN FAILURE,Admission,
C0032776,Postmenopausal bleeding,['Pathologic Function'],INTRAPARANCHYMAL BLEED,INTRAPARANCHYMAL BLEED,Admission,
C0428830,Coronary graft stenosis,['Disease or Syndrome'],"AORTIC STENOSIS\CORONARY ARTERY BYPASS GRAFT, RE-DO","AORTIC STENOSIS\CORONARY ARTERY BYPASS GRAFT, RE-DO",Admission,
C0027498,Nausea and vomiting,['Sign or Symptom'],DEHYDRATION-NAUSEA-VOMITING,DEHYDRATION-NAUSEA-VOMITING,Admission,
C0948089,Acute Coronary Syndrome,['Disease or Syndrome'],ACUTE CORONARY SYNDROME\LEFT HEART CATHETERIZATION,ACUTE CORONARY SYNDROME\LEFT HEART CATHETERIZATION,Admission,
C2315385,Acute rejection of bone marrow transplant,['Pathologic Function'],ACUTE MONOCYTIC LEUKEMIA\BONE MARROW TRANSPLANT,ACUTE MONOCYTIC LEUKEMIA\BONE MARROW TRANSPLANT,Admission,
C0410268,Contracture of adductor muscle(s) of hip,['Acquired Abnormality'],S/P HIP FX,S/P HIP FX,Admission,
C0264169,Saddle nose,['Finding'],SADDLE PE,SADDLE PE,Admission,
C0155742,Aneurysm of renal artery,['Anatomical Abnormality'],JUXTA-RENAL ANEURYSM/SDA,JUXTA-RENAL ANEURYSM/SDA,Admission,
C0020649,Hypotension,['Finding'],PNEUMONIA-HYPOTENSION,PNEUMONIA-HYPOTENSION,Admission,
C0009319,Colitis,['Disease or Syndrome'],COLITIS/PNA,COLITIS/PNA,Admission,
C1960179,Drug-induced cirrhosis of liver,['Disease or Syndrome'],ETOH INDUCED CIRRHOSIS,ETOH INDUCED CIRRHOSIS,Admission,
C0427709,Bone marrow: myeloma cells,['Finding'],MULTIPLE MYELOMA\BONE MARROW TRANSPLANT,MULTIPLE MYELOMA\BONE MARROW TRANSPLANT,Admission,
C0560143,Post-cholecystectomy bile leakage,['Pathologic Function'],S/P  CHOLECYSTECTOMY/BILE LEAK,S/P  CHOLECYSTECTOMY/BILE LEAK,Admission,
C0557318,Qualifications failed,['Finding'],FAILING GRAFT,FAILING GRAFT,Admission,
C1263667,Obstructive biliary cirrhosis,['Disease or Syndrome'],BILIARY OBSTRUCTION/SDA,BILIARY OBSTRUCTION/SDA,Admission,
C0238074,Chronic pulmonary heart disease,['Disease or Syndrome'],CHRONIC OBST PULMONARY DISEASE,CHRONIC OBST PULMONARY DISEASE,Admission,
C0038454,Cerebrovascular accident,['Disease or Syndrome'],? CVA,? CVA,Admission,
C0400968,Liver transplant rejection,['Pathologic Function'],FEVER-S/P LIVER TRANSPLANT,FEVER-S/P LIVER TRANSPLANT,Admission,
C0566602,Primary sclerosing cholangitis,['Disease or Syndrome'],PRIMARY SCLEROSING CHOLANGITIS/SDA,PRIMARY SCLEROSING CHOLANGITIS/SDA,Admission,
C0572770,Overdose of monoamine oxidase inhibitor,['Injury or Poisoning'],MAOI OVERDOSE,MAOI OVERDOSE,Admission,
C0039070,Syncope,['Sign or Symptom'], SYNCOPE\LEFT HEART CATH, SYNCOPE\LEFT HEART CATH,Admission,
C0040053,Thrombosis,['Pathologic Function'],RLE THROMBOSIS,RLE THROMBOSIS,Admission,
C4041097,Facial fracture due to fall,['Injury or Poisoning'],S/P FALL C1 FRACTURE,S/P FALL C1 FRACTURE,Admission,
C0000737,Abdominal Pain,['Sign or Symptom'],ABDOMINAL PAIN.,ABDOMINAL PAIN.,Admission,
C0519066,Acute Q fever,['Disease or Syndrome'],ACUTE FEVER,ACUTE FEVER,Admission,
C0039128,Syphilis,['Disease or Syndrome'],SYPHILIS,SYPHILIS,Admission,
C0020461,Hyperkalemia,['Finding'],"SEPSIS,HYPERKALEMIA","SEPSIS,HYPERKALEMIA",Admission,
C3536802,Bilateral femoral hernia,['Disease or Syndrome'],BILATERAL FEMORAL SUDOANEURYSMS/SDA,BILATERAL FEMORAL SUDOANEURYSMS/SDA,Admission,
C1261287,Stenosis,['Pathologic Function'],CAROLID STENOSIS,CAROLID STENOSIS,Admission,
C1145670,Respiratory Failure,['Disease or Syndrome'],"SEIZURE,RESPIRATORY FAILURE","SEIZURE,RESPIRATORY FAILURE",Admission,
C0023211,Left Bundle-Branch Block,['Disease or Syndrome'],NEW LEFT BUNDLE BRANCH BLOCK,NEW LEFT BUNDLE BRANCH BLOCK,Admission,
C0008031,Chest Pain,['Sign or Symptom'],"CHEST PAIN, HYPOGLYCEMIA","CHEST PAIN, HYPOGLYCEMIA",Admission,
C2316693,Transient altered mental status,['Mental or Behavioral Dysfunction'],"ALTER MENTAL STATUS, HYPOGLYCEMIA","ALTER MENTAL STATUS, HYPOGLYCEMIA",Admission,
C0730198,Critical ischemia of foot,['Pathologic Function'],RIGHT FOOT ISCHEMIA,RIGHT FOOT ISCHEMIA,Admission,
C2227989,Aneurysm of right iliac artery,['Anatomical Abnormality'],RIGHT ILIAC ARTERY ANEURYSM,RIGHT ILIAC ARTERY ANEURYSM,Admission,
C0149754,Cellulitis of periorbital region,['Disease or Syndrome'],PERIORBITAL CELLULITIS,PERIORBITAL CELLULITIS,Admission,
C0403465,End stage renal failure with renal transplant,['Disease or Syndrome'],END STAGE RENAL FAILURE,END STAGE RENAL FAILURE,Admission,
C0022660,"Kidney Failure, Acute",['Disease or Syndrome'],ACUTE RENAL FAILURE-ACIDOSIS,ACUTE RENAL FAILURE-ACIDOSIS,Admission,
C1533093,Painless rectal bleeding,['Finding'],"FEVER, RECTAL BLEED, OVARIAN CANCER","FEVER, RECTAL BLEED, OVARIAN CANCER",Admission,
C3164990,Intraparenchymal hemorrhage of brain,['Pathologic Function'],INTRAPARENCHYMAL BRAIN MASS/BLEED,INTRAPARENCHYMAL BRAIN MASS/BLEED,Admission,
C2919575,Nonsustained Ventricular Tachycardia,['Pathologic Function'], NONSUSTAINED VT, NONSUSTAINED VT,Admission,
C0018802,Congestive heart failure,['Disease or Syndrome'],CONGESTIVE HEART FAILURE\CATH/SDA,CONGESTIVE HEART FAILURE\CATH/SDA,Admission,
C0425029,Severe disablement allowance,['Finding'],LUNG MA/SDA,LUNG MA/SDA,Admission,
C0242147,Acute urinary tract infection,['Disease or Syndrome'],"ACUTE CHOLEYSTITIS,LLL PNEUMONIA,URINARY TRACT INFECTION","ACUTE CHOLEYSTITIS,LLL PNEUMONIA,URINARY TRACT INFECTION",Admission,
C0019151,Hepatic Encephalopathy,['Disease or Syndrome'],?ENCEPHALOPATHY,?ENCEPHALOPATHY,Admission,
C1737262,Recurrent kidney stone,['Disease or Syndrome'],INFECTED KIDNEY STONE,INFECTED KIDNEY STONE,Admission,
C0007814,Cerebrospinal Fluid Otorrhea,['Disease or Syndrome'],CEREBRAL SPINAL FLUID OTORRHEA/SDA,CEREBRAL SPINAL FLUID OTORRHEA/SDA,Admission,
C0234518,Slurred speech,['Finding'],SLURRED SPEECH,SLURRED SPEECH,Admission,
C0425029,Severe disablement allowance,['Finding'],ESRD/SDA,ESRD/SDA,Admission,
C0151699,Intracranial Hemorrhage,['Pathologic Function'],HYPOXIA-INTRACRANIAL HEMORRHAGE,HYPOXIA-INTRACRANIAL HEMORRHAGE,Admission,
C0018946,"Hematoma, Subdural",['Pathologic Function'],SUBDURAL HEMORRHAGE-S/P FALL,SUBDURAL HEMORRHAGE-S/P FALL,Admission,
C0581834,Suspected lung cancer,['Finding'],"LUNG CANCER,","LUNG CANCER,",Admission,
C4041061,Facial fracture due to motor vehicle accident,['Injury or Poisoning'],C2 FRACTURE-S/P MOTOR VEHICLE ACCIDENT,C2 FRACTURE-S/P MOTOR VEHICLE ACCIDENT,Admission,
C0078981,Arachnoid Cysts,['Disease or Syndrome'],"SUB ARACHNOID HEMORRHAGE,HEMATOMA","SUB ARACHNOID HEMORRHAGE,HEMATOMA",Admission,
C3887433,Closed fracture of left humerus,['Injury or Poisoning'],LEFT HUMERUS FRACTURE/SDA,LEFT HUMERUS FRACTURE/SDA,Admission,
C0042135,Uterine Inertia,['Pathologic Function'],COLONIC INERTIA,COLONIC INERTIA,Admission,
C0235329,Small bowel obstruction,['Disease or Syndrome'],SMALL BOWELL OBSTRUCTION/UTI,SMALL BOWELL OBSTRUCTION/UTI,Admission,
C0018965,Hematuria,['Disease or Syndrome'],"FEVER,HIV,HEMATURIA","FEVER,HIV,HEMATURIA",Admission,
C0265010,Ruptured thoracic aortic aneurysm,['Disease or Syndrome'],ASCENDING THORACIC AORTIC ANEURYSM\BENTALL PROCEDURE/SDA,ASCENDING THORACIC AORTIC ANEURYSM\BENTALL PROCEDURE/SDA,Admission,
C0007177,Cardiac Tamponade,['Disease or Syndrome'],TAMPONADE S/P PACEMAKER PLACEMENT,TAMPONADE S/P PACEMAKER PLACEMENT,Admission,
C0425029,Severe disablement allowance,['Finding'],AVM/SDA,AVM/SDA,Admission,
C0341476,Acute pancreatic fluid collection,['Disease or Syndrome'],L THIGH FLUID COLLECTION,L THIGH FLUID COLLECTION,Admission,
C1292173,X^o^rX^o^r blood group phenotype,['Finding'],"CHF EXACERBATION,R/O MI","CHF EXACERBATION,R/O MI",Admission,
C0600688,Toxic effect,['Injury or Poisoning'],COUMADIN TOXICITY,COUMADIN TOXICITY,Admission,
C0023223,Leg Ulcer,['Disease or Syndrome'],INFECTED LEFT LEG ULCERS,INFECTED LEFT LEG ULCERS,Admission,
C0026266,Mitral Valve Insufficiency,['Disease or Syndrome'],MITRAL REGURGITATION\ MITRAL VALVE REPLACEMENT REDO VIA RIGHT THORACOTOMY,MITRAL REGURGITATION\ MITRAL VALVE REPLACEMENT REDO VIA RIGHT THORACOTOMY,Admission,
C4074915,Coronary arteriosclerosis following coronary artery bypass graft,['Disease or Syndrome'],CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT W/OPEN LUNG BIOPSY/SDA,CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT W/OPEN LUNG BIOPSY/SDA,Admission,
C0424000,Feeling suicidal (finding),['Finding'],OVER DOSE/SUICIDAL IDEATION,OVER DOSE/SUICIDAL IDEATION,Admission,
C0455526,H/O: rheumatic fever,['Finding'],"FEVER,R/O MI","FEVER,R/O MI",Admission,
C1272329,Bright red color (finding),['Finding'],BRIGHT RED BLOOD BANITING/HEMIPTHSIS,BRIGHT RED BLOOD BANITING/HEMIPTHSIS,Admission,
C4041061,Facial fracture due to motor vehicle accident,['Injury or Poisoning'],C-SPINE FRACTURE-S/P MOTOR VEHICLE ACCIDENT,C-SPINE FRACTURE-S/P MOTOR VEHICLE ACCIDENT,Admission,
C0021400,Influenza,['Disease or Syndrome'],?INFLUENZA,?INFLUENZA,Admission,
C0302148,Blood Clot,['Pathologic Function'],"MI,RIGHT IJ CLOT","MI,RIGHT IJ CLOT",Admission,
C0008031,Chest Pain,['Sign or Symptom'], CHEST PAIN\CATH, CHEST PAIN\CATH,Admission,
C0015544,Failure to Thrive,['Disease or Syndrome'],FAILURE TO THIRVE,FAILURE TO THIRVE,Admission,
C0080179,Spinal Fractures,['Injury or Poisoning'],SPINAL FRACTURE-PELVIC FRACTURE,SPINAL FRACTURE-PELVIC FRACTURE,Admission,
C0080174,Spina Bifida Occulta,['Congenital Abnormality'],PARTIAL SBO,PARTIAL SBO,Admission,
C0034050,Pulmonary Alveolar Proteinosis,['Disease or Syndrome'],PULMONARY ALVEOLAR PROTEINOSIS\ LUNG LAVAGE BILATERAL HOLES,PULMONARY ALVEOLAR PROTEINOSIS\ LUNG LAVAGE BILATERAL HOLES,Admission,
C0019557,Hip Fractures,['Injury or Poisoning'],"S/P FALL,HIP FRACTURE","S/P FALL,HIP FRACTURE",Admission,
C0151603,Anasarca,['Pathologic Function'],"PNA, UTI, ANASARCA","PNA, UTI, ANASARCA",Admission,
C0149663,Dehiscence,['Pathologic Function'],INCISON DEHISCENCE,INCISON DEHISCENCE,Admission,
C0160711,Injury of splenic artery,['Injury or Poisoning'],SPLENIC INJURY,SPLENIC INJURY,Admission,
C0002965,"Angina, Unstable",['Disease or Syndrome'],UNSTABLE ANGINA/R/O MI,UNSTABLE ANGINA/R/O MI,Admission,
C0021400,Influenza,['Disease or Syndrome'],INFLUENZA,INFLUENZA,Admission,
C2316693,Transient altered mental status,['Mental or Behavioral Dysfunction'],"ALTERED MENTAL STATUS,URINARY TRACT INFECTION","ALTERED MENTAL STATUS,URINARY TRACT INFECTION",Admission,
C0019554,Hip Dislocation,['Injury or Poisoning'],HIP DISLOCATION,HIP DISLOCATION,Admission,
C0040583,Tracheal Stenosis,['Disease or Syndrome'],"RESPIRATORY FAILURE,TRACHEAL STENOSIS,EMPYEMA","RESPIRATORY FAILURE,TRACHEAL STENOSIS,EMPYEMA",Admission,
C0750971,Cerebral Contusion,['Injury or Poisoning'],S/P ASSAULT-CEREBRAL CONTUSION,S/P ASSAULT-CEREBRAL CONTUSION,Admission,
C0037199,Sinusitis,['Disease or Syndrome'],"HEADACHE,SINUSITIS","HEADACHE,SINUSITIS",Admission,
C0032302,Mycoplasma pneumonia,['Disease or Syndrome'],PNUEMOCOCCAL PNEUMONIA,PNUEMOCOCCAL PNEUMONIA,Admission,
C0035222,"Respiratory Distress Syndrome, Adult",['Disease or Syndrome'], ARDS, ARDS,Admission,
C0878544,Cardiomyopathies,['Disease or Syndrome'],HUPERTROPHIC CARDIOMYOPATHY\CATH,HUPERTROPHIC CARDIOMYOPATHY\CATH,Admission,
C0242770,Bronchiolitis Obliterans Organizing Pneumonia,['Disease or Syndrome'],BOOP SYNDROME,BOOP SYNDROME,Admission,
C0429767,Kidney/bladder pressure differential,['Finding'],BLADDER AND KIDNEY CA/SDA,BLADDER AND KIDNEY CA/SDA,Admission,
C0003492,Aortic coarctation,['Congenital Abnormality'],AORTIC INSUFFIENCY\CATH,AORTIC INSUFFIENCY\CATH,Admission,
C0015967,Fever,['Sign or Symptom'],FEVER TRACH,FEVER TRACH,Admission,
C0012634,Disease,['Disease or Syndrome'],CHRON'S DISEASE,CHRON'S DISEASE,Admission,
C0425029,Severe disablement allowance,['Finding'], W/ MVR/SDA, W/ MVR/SDA,Admission,
C0003486,Aortic Aneurysm,['Disease or Syndrome'],ASCENDING AORTIC ANEURYSM\ RESECTION AORTIC ASCENDING ANEURYSM/SDA,ASCENDING AORTIC ANEURYSM\ RESECTION AORTIC ASCENDING ANEURYSM/SDA,Admission,
C0559340,Loosening of total hip replacement,['Finding'],"BLEEDING,S/P TOTAL HIP REPLACEMENT","BLEEDING,S/P TOTAL HIP REPLACEMENT",Admission,
C0442739,No status change,['Finding'],"HYPOXIA, MENTAL STATUS CHANGES","HYPOXIA, MENTAL STATUS CHANGES",Admission,
C4304018,Osteoarthritis of right knee joint,['Disease or Syndrome'],"OSTEOARTHRITIS, RIGHT KNEE/SDA","OSTEOARTHRITIS, RIGHT KNEE/SDA",Admission,
C3266736,History of colonoscopy,['Finding'],HX OF POLYPS\COLONOSCOPY,HX OF POLYPS\COLONOSCOPY,Admission,
C0232326,EKG ST segment changes,['Finding'],"ANEMIA,EKG CHANGES","ANEMIA,EKG CHANGES",Admission,
C5566060,Surgical margin involved by primary malignant neoplasm of esophagus in esophageal resection specimen,['Finding'],ESOPHAGEAL RESECTION,ESOPHAGEAL RESECTION,Admission,
C0259768,Wound dehiscence,['Pathologic Function'],STERNAL WOUND DEHISCENCE,STERNAL WOUND DEHISCENCE,Admission,
C0038525,Subarachnoid Hemorrhage,['Disease or Syndrome'],SUBARACHNOID,SUBARACHNOID,Admission,
C0561346,Stab wound of chest,['Injury or Poisoning'],CHEST STAB WOUNDS,CHEST STAB WOUNDS,Admission,
C0426527,Bleeding of oral mucosa,['Finding'],ORAL BLEEDING,ORAL BLEEDING,Admission,
C0311186,Hyperalimentation formula for renal failure,['Finding'],"RENAL FAILURE,FOR KIDNEY TX","RENAL FAILURE,FOR KIDNEY TX",Admission,
C0006266,Bronchospasm,['Disease or Syndrome'],BRONCHOSPASM,BRONCHOSPASM,Admission,
C0238088,Rupture of diaphragm,['Injury or Poisoning'],DIAPHRAGM RUPTURE,DIAPHRAGM RUPTURE,Admission,
C4551375,Right anterior cerebral artery embolism with stroke,['Disease or Syndrome'],RIGHT ANTERIOR CEREBRAL ARTERY STROKE,RIGHT ANTERIOR CEREBRAL ARTERY STROKE,Admission,
C0022660,"Kidney Failure, Acute",['Disease or Syndrome'],"HYPOXIA, ACUTE RENAL FAILURE","HYPOXIA, ACUTE RENAL FAILURE",Admission,
C1290897,"Motor vehicle accident, driver",['Finding'],S/P MOTOR VECHICLE ACCIDENT,S/P MOTOR VECHICLE ACCIDENT,Admission,
C0392507,Strangulated hernia of anterior abdominal wall,['Acquired Abnormality'],ABDOMINAL WALL HERNIAS/SDA,ABDOMINAL WALL HERNIAS/SDA,Admission,
C0265040,External hemorrhoids (disorder),['Disease or Syndrome'],EXTERNAL HEMORRHOIDS,EXTERNAL HEMORRHOIDS,Admission,
C2895419,Right side sciatica,['Disease or Syndrome'],RIGHT SIDED INTERCRANIAL MASS/ICH,RIGHT SIDED INTERCRANIAL MASS/ICH,Admission,
C4074915,Coronary arteriosclerosis following coronary artery bypass graft,['Disease or Syndrome'],CORONARY ARTERY DISEASE\ CORONARY ARTERY BYPASS GRAFT REDO/SDA,CORONARY ARTERY DISEASE\ CORONARY ARTERY BYPASS GRAFT REDO/SDA,Admission,
C4758013,Bilateral tendinosis of knees,['Disease or Syndrome'],"OSTEOARTHRITS, BILATERAL KNEES/SDA","OSTEOARTHRITS, BILATERAL KNEES/SDA",Admission,
C0006107,Brain Concussion,['Injury or Poisoning'],BRAIN METASTESIS,BRAIN METASTESIS,Admission,
C0475714,Tracheobronchial hemorrhage,['Disease or Syndrome'],TRACHEAL/BRONCHIAL ACHALSIA/SDA,TRACHEAL/BRONCHIAL ACHALSIA/SDA,Admission,
C0027051,Myocardial Infarction,['Disease or Syndrome'],MYOCARDIAL INFARCTION/PNEUMONIA,MYOCARDIAL INFARCTION/PNEUMONIA,Admission,
C0876926,Traumatic Brain Injury,['Injury or Poisoning'],TRAUMATIC BRAIN INJURY,TRAUMATIC BRAIN INJURY,Admission,
C0037997,Splenic Diseases,['Disease or Syndrome'],"SPLENIC HE,ATOMA","SPLENIC HE,ATOMA",Admission,
C0003507,Aortic Valve Stenosis,['Pathologic Function'],"AORTIC STENOSIS\ AORTIC,MITRAL VALVE REPLACEMENT/SDA","AORTIC STENOSIS\ AORTIC,MITRAL VALVE REPLACEMENT/SDA",Admission,
C3665592,Rheumatic mitral valve AND aortic valve stenosis,['Disease or Syndrome'],\ AORTIC AND MITRAL VALVE REPLACEMENT,\ AORTIC AND MITRAL VALVE REPLACEMENT,Admission,
C0001339,"Pancreatitis, Acute",['Disease or Syndrome'],ACUTE CHOLENGITIS,ACUTE CHOLENGITIS,Admission,
C1319321,Coronary artery bypass graft occlusion,['Finding'],CAD/AS\CORONARY ARTERY BYPASS GRAFT,CAD/AS\CORONARY ARTERY BYPASS GRAFT,Admission,
C2316693,Transient altered mental status,['Mental or Behavioral Dysfunction'],ALTERED MENTAL STATU,ALTERED MENTAL STATU,Admission,
C0027051,Myocardial Infarction,['Disease or Syndrome'],GASTROINTESTINAL BLEED-R/O MYOCARDIAL INFARCTION,GASTROINTESTINAL BLEED-R/O MYOCARDIAL INFARCTION,Admission,
C0018944,Hematoma,['Pathologic Function'],CAPSULAR HEMATOMA,CAPSULAR HEMATOMA,Admission,
C0011991,Diarrhea,['Sign or Symptom'],"WEAKNESS, DIARRHEA","WEAKNESS, DIARRHEA",Admission,
C0206062,"Lung Diseases, Interstitial",['Disease or Syndrome'],RESTRISTED LUNG DISEASE/SDA,RESTRISTED LUNG DISEASE/SDA,Admission,
C0149726,Lung mass,['Finding'],LUNG MASS RIGHT/SDA,LUNG MASS RIGHT/SDA,Admission,
C0265581,Longitudinal deficiency of radius,['Congenital Abnormality'],LONGITUDINAL EFFICIENT RADIUS/SDA,LONGITUDINAL EFFICIENT RADIUS/SDA,Admission,
C0160974,Crushing injury of upper arm,['Injury or Poisoning'],RT UPPER EXTREMITY CRUSH INJURY,RT UPPER EXTREMITY CRUSH INJURY,Admission,
